filename,variety,actual_class,predicted_class,probability,gradcam_path
OS (2)_aug2.jpg,Assamica,matured,Tender,0.01632782444357872,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (2)_aug2.jpg
OS (2)_aug49.jpg,Assamica,matured,Tender,0.018547415733337402,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (2)_aug49.jpg
OS (2)_aug61.jpg,Assamica,matured,Tender,0.017176499590277672,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (2)_aug61.jpg
OS (2)_aug62.jpg,Assamica,matured,Tender,0.022832412272691727,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (2)_aug62.jpg
OS (2)_aug77.jpg,Assamica,matured,Tender,0.009907137602567673,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (2)_aug77.jpg
OS (2)_aug78.jpg,Assamica,matured,Tender,0.008967189118266106,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (2)_aug78.jpg
OS (2)_aug85.jpg,Assamica,matured,Tender,0.045301008969545364,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (2)_aug85.jpg
OS (2)_aug98.jpg,Assamica,matured,Tender,0.0188786368817091,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (2)_aug98.jpg
OS (3)_aug16.jpg,Assamica,matured,Tender,0.03574119880795479,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (3)_aug16.jpg
OS (3)_aug52.jpg,Assamica,matured,Tender,0.02360936999320984,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (3)_aug52.jpg
OS (3)_aug58.jpg,Assamica,matured,Tender,0.029384180903434753,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (3)_aug58.jpg
OS (3)_aug7.jpg,Assamica,matured,Tender,0.03573773056268692,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (3)_aug7.jpg
OS (3)_aug75.jpg,Assamica,matured,Tender,0.03720298036932945,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (3)_aug75.jpg
OS (3)_aug88.jpg,Assamica,matured,Tender,0.030013225972652435,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (3)_aug88.jpg
OS (3)_aug91.jpg,Assamica,matured,Tender,0.018201153725385666,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (3)_aug91.jpg
OS (3)_aug98.jpg,Assamica,matured,Tender,0.029136987403035164,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (3)_aug98.jpg
OS (4)_aug17.jpg,Assamica,matured,Tender,0.010203398764133453,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (4)_aug17.jpg
OS (4)_aug24.jpg,Assamica,matured,Tender,0.00264963717199862,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (4)_aug24.jpg
OS (4)_aug30.jpg,Assamica,matured,Tender,0.006204519886523485,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (4)_aug30.jpg
OS (4)_aug52.jpg,Assamica,matured,Tender,0.009561995975673199,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (4)_aug52.jpg
OS (4)_aug63.jpg,Assamica,matured,Tender,0.008447387255728245,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (4)_aug63.jpg
OS (4)_aug83.jpg,Assamica,matured,Tender,0.006903266534209251,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (4)_aug83.jpg
OS (4)_aug92.jpg,Assamica,matured,Tender,0.011449167504906654,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (4)_aug92.jpg
OS (4)_aug99.jpg,Assamica,matured,Tender,0.010859157890081406,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (4)_aug99.jpg
OS (5)_aug14.jpg,Assamica,matured,Tender,0.012997206300497055,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (5)_aug14.jpg
OS (5)_aug19.jpg,Assamica,matured,Tender,0.011279652826488018,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (5)_aug19.jpg
OS (5)_aug2.jpg,Assamica,matured,Tender,0.010795438662171364,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (5)_aug2.jpg
OS (5)_aug21.jpg,Assamica,matured,Tender,0.009587227366864681,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (5)_aug21.jpg
OS (5)_aug26.jpg,Assamica,matured,Tender,0.006257001310586929,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (5)_aug26.jpg
OS (5)_aug39.jpg,Assamica,matured,Tender,0.009590486995875835,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (5)_aug39.jpg
OS (5)_aug41.jpg,Assamica,matured,Tender,0.024427011609077454,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (5)_aug41.jpg
OS (5)_aug48.jpg,Assamica,matured,Tender,0.00954431388527155,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (5)_aug48.jpg
OS (5)_aug59.jpg,Assamica,matured,Tender,0.016562681645154953,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (5)_aug59.jpg
OS (5)_aug60.jpg,Assamica,matured,Tender,0.030990904197096825,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (5)_aug60.jpg
OS (5)_aug96.jpg,Assamica,matured,Tender,0.004795476328581572,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (5)_aug96.jpg
OS (6).jpg,Assamica,matured,Tender,0.14349566400051117,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (6).jpg
OS (6)_aug13.jpg,Assamica,matured,Tender,0.03131449595093727,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (6)_aug13.jpg
OS (6)_aug21.jpg,Assamica,matured,Tender,0.15940271317958832,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (6)_aug21.jpg
OS (6)_aug33.jpg,Assamica,matured,Tender,0.024134531617164612,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (6)_aug33.jpg
OS (6)_aug36.jpg,Assamica,matured,Tender,0.09468591958284378,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (6)_aug36.jpg
OS (6)_aug41.jpg,Assamica,matured,Tender,0.040761154145002365,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (6)_aug41.jpg
OS (6)_aug49.jpg,Assamica,matured,Tender,0.048699092119932175,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (6)_aug49.jpg
OS (6)_aug50.jpg,Assamica,matured,Tender,0.050295181572437286,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (6)_aug50.jpg
OS (6)_aug54.jpg,Assamica,matured,Tender,0.039102569222450256,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (6)_aug54.jpg
OS (6)_aug56.jpg,Assamica,matured,Tender,0.12662973999977112,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (6)_aug56.jpg
OS (6)_aug74.jpg,Assamica,matured,Tender,0.14928054809570312,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (6)_aug74.jpg
OS (6)_aug75.jpg,Assamica,matured,Tender,0.12588341534137726,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (6)_aug75.jpg
OS (6)_aug78.jpg,Assamica,matured,Tender,0.03281993791460991,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (6)_aug78.jpg
OS (7)_aug3.jpg,Assamica,matured,Tender,0.2636752128601074,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (7)_aug3.jpg
OS (7)_aug32.jpg,Assamica,matured,Tender,0.5977637767791748,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (7)_aug32.jpg
OS (7)_aug36.jpg,Assamica,matured,Tender,0.03380100429058075,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (7)_aug36.jpg
OS (7)_aug41.jpg,Assamica,matured,Tender,0.4001035988330841,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (7)_aug41.jpg
OS (7)_aug5.jpg,Assamica,matured,Tender,0.009538896381855011,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (7)_aug5.jpg
OS (7)_aug7.jpg,Assamica,matured,Tender,0.04064305126667023,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (7)_aug7.jpg
OS (7)_aug79.jpg,Assamica,matured,Tender,0.4333247244358063,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (7)_aug79.jpg
OS (7)_aug89.jpg,Assamica,matured,Tender,0.08029064536094666,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (7)_aug89.jpg
OS (7)_aug90.jpg,Assamica,matured,Tender,0.09270326048135757,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (7)_aug90.jpg
OS (8)_aug2.jpg,Assamica,matured,Tender,0.11490312963724136,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (8)_aug2.jpg
OS (8)_aug28.jpg,Assamica,matured,Tender,0.08948972076177597,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (8)_aug28.jpg
OS (8)_aug42.jpg,Assamica,matured,Tender,0.12318383157253265,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (8)_aug42.jpg
OS (8)_aug54.jpg,Assamica,matured,Tender,0.10299856960773468,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (8)_aug54.jpg
OS (8)_aug71.jpg,Assamica,matured,Tender,0.062010858207941055,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (8)_aug71.jpg
OS (8)_aug74.jpg,Assamica,matured,Tender,0.01606055349111557,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (8)_aug74.jpg
OS (8)_aug77.jpg,Assamica,matured,Tender,0.057064685970544815,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (8)_aug77.jpg
OS (8)_aug79.jpg,Assamica,matured,Tender,0.08001060038805008,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (8)_aug79.jpg
OS (8)_aug89.jpg,Assamica,matured,Tender,0.12450657784938812,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (8)_aug89.jpg
OS (9)_aug15.jpg,Assamica,matured,Tender,0.02187027782201767,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (9)_aug15.jpg
OS (9)_aug17.jpg,Assamica,matured,Tender,0.003501269966363907,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (9)_aug17.jpg
OS (9)_aug29.jpg,Assamica,matured,Tender,0.00831835437566042,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (9)_aug29.jpg
OS (9)_aug4.jpg,Assamica,matured,Tender,0.004686838015913963,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (9)_aug4.jpg
OS (9)_aug49.jpg,Assamica,matured,Tender,0.03320084139704704,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (9)_aug49.jpg
OS (9)_aug54.jpg,Assamica,matured,Tender,0.012724943459033966,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (9)_aug54.jpg
OS (9)_aug6.jpg,Assamica,matured,Tender,0.015538526698946953,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (9)_aug6.jpg
OS (9)_aug64.jpg,Assamica,matured,Tender,0.010857912711799145,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (9)_aug64.jpg
OS (9)_aug76.jpg,Assamica,matured,Tender,0.0020519979298114777,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (9)_aug76.jpg
OS (9)_aug8.jpg,Assamica,matured,Tender,0.015787694603204727,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_sharp\Assamica_matured\OS (9)_aug8.jpg
