filename,variety,actual_class,predicted_class,probability,gradcam_path
OS (12)_aug33.jpg,Assamica,matured,Tender,0.1242462694644928,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (12)_aug33.jpg
OS (12)_aug46.jpg,Assamica,matured,Tender,0.31073328852653503,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (12)_aug46.jpg
OS (12)_aug55.jpg,Assamica,matured,Tender,0.10785853862762451,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (12)_aug55.jpg
OS (12)_aug6.jpg,Assamica,matured,Tender,0.037565868347883224,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (12)_aug6.jpg
OS (12)_aug64.jpg,Assamica,matured,Tender,0.21440203487873077,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (12)_aug64.jpg
OS (12)_aug74.jpg,Assamica,matured,Tender,0.2654968798160553,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (12)_aug74.jpg
OS (12)_aug76.jpg,Assamica,matured,Tender,0.17766039073467255,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (12)_aug76.jpg
OS (12)_aug91.jpg,Assamica,matured,Tender,0.11446219682693481,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (12)_aug91.jpg
OS (2)_aug2.jpg,Assamica,matured,Tender,0.00508547481149435,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (2)_aug2.jpg
OS (2)_aug49.jpg,Assamica,matured,Tender,0.019381970167160034,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (2)_aug49.jpg
OS (2)_aug61.jpg,Assamica,matured,Tender,0.008723841048777103,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (2)_aug61.jpg
OS (2)_aug62.jpg,Assamica,matured,Tender,0.020650681108236313,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (2)_aug62.jpg
OS (2)_aug77.jpg,Assamica,matured,Tender,0.004435849841684103,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (2)_aug77.jpg
OS (2)_aug78.jpg,Assamica,matured,Tender,0.02332816831767559,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (2)_aug78.jpg
OS (2)_aug85.jpg,Assamica,matured,Tender,0.021645212545990944,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (2)_aug85.jpg
OS (2)_aug98.jpg,Assamica,matured,Tender,0.04617024585604668,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (2)_aug98.jpg
OS (3)_aug16.jpg,Assamica,matured,Tender,0.04309821128845215,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (3)_aug16.jpg
OS (3)_aug52.jpg,Assamica,matured,Tender,0.017376918345689774,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (3)_aug52.jpg
OS (3)_aug58.jpg,Assamica,matured,Tender,0.024120496585965157,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (3)_aug58.jpg
OS (3)_aug7.jpg,Assamica,matured,Tender,0.010985284112393856,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (3)_aug7.jpg
OS (3)_aug75.jpg,Assamica,matured,Tender,0.04263073205947876,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (3)_aug75.jpg
OS (3)_aug88.jpg,Assamica,matured,Tender,0.015028555877506733,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (3)_aug88.jpg
OS (3)_aug91.jpg,Assamica,matured,Tender,0.1303417831659317,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (3)_aug91.jpg
OS (3)_aug98.jpg,Assamica,matured,Tender,0.028236644342541695,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (3)_aug98.jpg
OS (4)_aug17.jpg,Assamica,matured,Tender,0.023365497589111328,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (4)_aug17.jpg
OS (4)_aug24.jpg,Assamica,matured,Tender,0.005038898438215256,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (4)_aug24.jpg
OS (4)_aug30.jpg,Assamica,matured,Tender,0.007250260096043348,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (4)_aug30.jpg
OS (4)_aug52.jpg,Assamica,matured,Tender,0.008155419491231441,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (4)_aug52.jpg
OS (4)_aug63.jpg,Assamica,matured,Tender,0.019841084256768227,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (4)_aug63.jpg
OS (4)_aug83.jpg,Assamica,matured,Tender,0.017321113497018814,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (4)_aug83.jpg
OS (4)_aug92.jpg,Assamica,matured,Tender,0.003850965527817607,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (4)_aug92.jpg
OS (4)_aug99.jpg,Assamica,matured,Tender,0.0052213543094694614,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (4)_aug99.jpg
OS (5)_aug14.jpg,Assamica,matured,Tender,0.0034916254226118326,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (5)_aug14.jpg
OS (5)_aug19.jpg,Assamica,matured,Tender,0.0055825007148087025,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (5)_aug19.jpg
OS (5)_aug2.jpg,Assamica,matured,Tender,0.004354341421276331,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (5)_aug2.jpg
OS (5)_aug21.jpg,Assamica,matured,Tender,0.009819567203521729,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (5)_aug21.jpg
OS (5)_aug26.jpg,Assamica,matured,Tender,0.05620855093002319,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (5)_aug26.jpg
OS (5)_aug39.jpg,Assamica,matured,Tender,0.007003639359027147,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (5)_aug39.jpg
OS (5)_aug41.jpg,Assamica,matured,Tender,0.02055964432656765,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (5)_aug41.jpg
OS (5)_aug48.jpg,Assamica,matured,Tender,0.06683707982301712,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (5)_aug48.jpg
OS (5)_aug59.jpg,Assamica,matured,Tender,0.019993772730231285,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (5)_aug59.jpg
OS (5)_aug60.jpg,Assamica,matured,Tender,0.010912307538092136,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (5)_aug60.jpg
OS (5)_aug96.jpg,Assamica,matured,Tender,0.006195405963808298,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (5)_aug96.jpg
OS (6).jpg,Assamica,matured,Tender,0.07787642627954483,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (6).jpg
OS (6)_aug13.jpg,Assamica,matured,Tender,0.05140136182308197,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (6)_aug13.jpg
OS (6)_aug21.jpg,Assamica,matured,Tender,0.05893205851316452,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (6)_aug21.jpg
OS (6)_aug33.jpg,Assamica,matured,Tender,0.04097481444478035,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (6)_aug33.jpg
OS (6)_aug36.jpg,Assamica,matured,Tender,0.08799467235803604,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (6)_aug36.jpg
OS (6)_aug41.jpg,Assamica,matured,Tender,0.10858996212482452,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (6)_aug41.jpg
OS (6)_aug49.jpg,Assamica,matured,Tender,0.24099820852279663,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (6)_aug49.jpg
OS (6)_aug50.jpg,Assamica,matured,Tender,0.07796002179384232,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (6)_aug50.jpg
OS (6)_aug54.jpg,Assamica,matured,Tender,0.021977601572871208,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (6)_aug54.jpg
OS (6)_aug56.jpg,Assamica,matured,Tender,0.08046931028366089,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (6)_aug56.jpg
OS (6)_aug74.jpg,Assamica,matured,Tender,0.0735861286520958,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (6)_aug74.jpg
OS (6)_aug75.jpg,Assamica,matured,Tender,0.11485164612531662,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (6)_aug75.jpg
OS (6)_aug78.jpg,Assamica,matured,Tender,0.15112102031707764,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (6)_aug78.jpg
OS (7)_aug3.jpg,Assamica,matured,Tender,0.10109709203243256,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (7)_aug3.jpg
OS (7)_aug32.jpg,Assamica,matured,Tender,0.14299096167087555,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (7)_aug32.jpg
OS (7)_aug36.jpg,Assamica,matured,Tender,0.12205243855714798,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (7)_aug36.jpg
OS (7)_aug41.jpg,Assamica,matured,Tender,0.09843222796916962,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (7)_aug41.jpg
OS (7)_aug5.jpg,Assamica,matured,Tender,0.035370636731386185,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (7)_aug5.jpg
OS (7)_aug7.jpg,Assamica,matured,Tender,0.23258966207504272,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (7)_aug7.jpg
OS (7)_aug79.jpg,Assamica,matured,Tender,0.06604567915201187,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (7)_aug79.jpg
OS (7)_aug89.jpg,Assamica,matured,Tender,0.07897361367940903,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (7)_aug89.jpg
OS (7)_aug90.jpg,Assamica,matured,Tender,0.06528627872467041,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (7)_aug90.jpg
OS (8)_aug2.jpg,Assamica,matured,Tender,0.03143155947327614,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (8)_aug2.jpg
OS (8)_aug28.jpg,Assamica,matured,Tender,0.19488367438316345,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (8)_aug28.jpg
OS (8)_aug42.jpg,Assamica,matured,Tender,0.09185382723808289,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (8)_aug42.jpg
OS (8)_aug54.jpg,Assamica,matured,Tender,0.10582921653985977,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (8)_aug54.jpg
OS (8)_aug71.jpg,Assamica,matured,Tender,0.09691290557384491,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (8)_aug71.jpg
OS (8)_aug74.jpg,Assamica,matured,Tender,0.07434684783220291,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (8)_aug74.jpg
OS (8)_aug77.jpg,Assamica,matured,Tender,0.07437518984079361,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (8)_aug77.jpg
OS (8)_aug79.jpg,Assamica,matured,Tender,0.013038959354162216,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (8)_aug79.jpg
OS (8)_aug89.jpg,Assamica,matured,Tender,0.09034828096628189,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (8)_aug89.jpg
OS (9)_aug15.jpg,Assamica,matured,Tender,0.011457676067948341,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (9)_aug15.jpg
OS (9)_aug17.jpg,Assamica,matured,Tender,0.012575685046613216,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (9)_aug17.jpg
OS (9)_aug29.jpg,Assamica,matured,Tender,0.00759247737005353,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (9)_aug29.jpg
OS (9)_aug4.jpg,Assamica,matured,Tender,0.016293952241539955,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (9)_aug4.jpg
OS (9)_aug49.jpg,Assamica,matured,Tender,0.05880210921168327,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (9)_aug49.jpg
OS (9)_aug54.jpg,Assamica,matured,Tender,0.022470366209745407,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (9)_aug54.jpg
OS (9)_aug6.jpg,Assamica,matured,Tender,0.004390993621200323,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (9)_aug6.jpg
OS (9)_aug64.jpg,Assamica,matured,Tender,0.006385140586644411,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (9)_aug64.jpg
OS (9)_aug76.jpg,Assamica,matured,Tender,0.010464335791766644,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (9)_aug76.jpg
OS (9)_aug8.jpg,Assamica,matured,Tender,0.006444504950195551,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (9)_aug8.jpg
OS (9)_aug81.jpg,Assamica,matured,Tender,0.006402829196304083,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (9)_aug81.jpg
OS (9)_aug87.jpg,Assamica,matured,Tender,0.016756316646933556,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (9)_aug87.jpg
OS (9)_aug9.jpg,Assamica,matured,Tender,0.00573700712993741,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_matured\OS (9)_aug9.jpg
TTB (1)_aug10.jpg,Assamica,tender,Tender,0.17925214767456055,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs\Assamica_tender\TTB (1)_aug10.jpg
